Ano;Mês;Código da Unidade;Unidade;CPF/CNPJ;Nome do Credor;Código de Tipo de Licitação;Tipo de Licitação;Data do Empenho;Data de Pagamento;Código da Modalidade do Empenho;Modadlidade do Empenho;Poder;Código do Órgão;Órgão;Grupo de Despesa;Código de Modalidade;Modalidade;Empenhado;Liquidação;Pagamento;Anulação Empenho;Anulação Liquidação;Anulação Pagamento;Dotação Inicial;Dotação Atualizada
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1680.0;1680.0;1680.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1680.0;1680.0;1680.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1680.0;1680.0;1680.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/12 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;10000.0;10000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/10 00:00:00.000;{};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;0.0;0.0;0.0;-21450.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/10 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;10000.0;10000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/10 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;15000.0;15000.0;15000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;15000.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/15 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;10000.0;10000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;10000.0;10000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/14 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;50000.0;50000.0;50000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;5040.0;5040.0;5040.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;5040.0;5040.0;5040.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-02};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;20000.0;20000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/13 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;30000.0;30000.0;30000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/07 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;15000.0;15000.0;15000.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/06 00:00:00.000;{};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;40000.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;2;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;51034132000175                                                                                                                                                                                          ;JB PRODUTORA LTDA                                                                                                       ;6;Inexigível                         ;2026/02/06 00:00:00.000;{2026-04-16};1;ORDINÁRIO                                              ;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;26000.0;26000.0;26000.0;0.0;0.0;0.0;0.0;0.0
